date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:51	9524/9524	---M-Z	200	added ('OK')	text/html	etag:%222534-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-sign-in.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-sign-in.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:52	10533/10533	---M-Z	200	added ('OK')	text/html	etag:%222925-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-sign-up.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-sign-up.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:52	5540/5540	---M-Z	200	added ('OK')	text/html	etag:%2215a4-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-reset-pass.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-reset-pass.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:52	7566/7566	---M-Z	200	added ('OK')	text/html	etag:%221d8e-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-new-pass.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-new-pass.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:54	6236/6236	---M-Z	200	added ('OK')	text/html	etag:%22185c-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-two-factor.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-two-factor.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:54	6015/6015	---M-Z	200	added ('OK')	text/html	etag:%22177f-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-lock-screen.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-lock-screen.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:55	4759/4759	---M-Z	200	added ('OK')	text/html	etag:%221297-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-success-mail.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-success-mail.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:55	5942/5942	---M-Z	200	added ('OK')	text/html	etag:%221736-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-login-pin.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-login-pin.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:55	4637/4637	---M-Z	200	added ('OK')	text/html	etag:%22121d-64a600d8da1b3-gzip%22	https://coderthemes.com/paces/bootstrap/auth-split-delete-account.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/auth-split-delete-account.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:56	3876/3876	---M-Z	200	added ('OK')	text/html	etag:%22f24-64a600d8e3df3-gzip%22	https://coderthemes.com/paces/bootstrap/error-400.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/error-400.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:56	3611/3611	---M-Z	200	added ('OK')	text/html	etag:%22e1b-64a600d8e3df3-gzip%22	https://coderthemes.com/paces/bootstrap/error-401.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/error-401.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:57	4092/4092	---M-Z	200	added ('OK')	text/html	etag:%22ffc-64a600d8e3df3-gzip%22	https://coderthemes.com/paces/bootstrap/error-403.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/error-403.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:57	3863/3863	---M-Z	200	added ('OK')	text/html	etag:%22f17-64a600d8e3df3-gzip%22	https://coderthemes.com/paces/bootstrap/error-404.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/error-404.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:57	3854/3854	---M-Z	200	added ('OK')	text/html	etag:%22f0e-64a600d8e3df3-gzip%22	https://coderthemes.com/paces/bootstrap/error-408.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/error-408.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:58	3848/3848	---M-Z	200	added ('OK')	text/html	etag:%22f08-64a600d8e3df3-gzip%22	https://coderthemes.com/paces/bootstrap/error-500.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/error-500.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:58	4214/4214	---M-Z	200	added ('OK')	text/html	etag:%221076-64a600d8e3df3-gzip%22	https://coderthemes.com/paces/bootstrap/error-maintenance.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/error-maintenance.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:46:59	180813/180813	---M-Z	200	added ('OK')	text/html	etag:%222c24d-64a600d8eca93-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-horizontal.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-horizontal.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:00	240195/240195	---M-Z	200	added ('OK')	text/html	etag:%223aa43-64a600d8eca93-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-boxed.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-boxed.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:01	239455/239455	---M-Z	200	added ('OK')	text/html	etag:%223a75f-64a600d8eda33-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-scrollable.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-scrollable.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:01	239855/239855	---M-Z	200	added ('OK')	text/html	etag:%223a8ef-64a600d8eca93-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-compact.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-compact.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:01	239462/239462	---M-Z	200	added ('OK')	text/html	etag:%223a766-64a600d8eda33-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-preloader.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-preloader.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:01	239973/239973	---M-Z	200	added ('OK')	text/html	etag:%223a965-64a600d8ef973-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-light.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-light.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:02	240001/240001	---M-Z	200	added ('OK')	text/html	etag:%223a981-64a600d8ee9d3-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-gradient.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-gradient.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:02	239942/239942	---M-Z	200	added ('OK')	text/html	etag:%223a946-64a600d8ee9d3-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-gray.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-gray.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:02	240000/240000	---M-Z	200	added ('OK')	text/html	etag:%223a980-64a600d8ee9d3-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-image.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-image.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:03	239972/239972	---M-Z	200	added ('OK')	text/html	etag:%223a964-64a600d8ee9d3-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-compact.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-compact.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:03	239997/239997	---M-Z	200	added ('OK')	text/html	etag:%223a97d-64a600d8ef973-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-on-hover.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-on-hover.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:03	239957/239957	---M-Z	200	added ('OK')	text/html	etag:%223a955-64a600d8ef973-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-offcanvas.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-offcanvas.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:04	240054/240054	---M-Z	200	added ('OK')	text/html	etag:%223a9b6-64a600d8ef973-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-no-icons.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-no-icons.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:04	239986/239986	---M-Z	200	added ('OK')	text/html	etag:%223a972-64a600d8f0913-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-sidebar-with-lines.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-sidebar-with-lines.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:04	239980/239980	---M-Z	200	added ('OK')	text/html	etag:%223a96c-64a600d8f0913-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-topbar-dark.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-topbar-dark.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:05	239956/239956	---M-Z	200	added ('OK')	text/html	etag:%223a954-64a600d8f0913-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-topbar-gray.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-topbar-gray.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:05	240004/240004	---M-Z	200	added ('OK')	text/html	etag:%223a984-64a600d8f0913-gzip%22	https://coderthemes.com/paces/bootstrap/layouts-topbar-gradient.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/layouts-topbar-gradient.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:06	274781/274781	---M-Z	200	added ('OK')	text/html	etag:%224315d-64a600d8fc492-gzip%22	https://coderthemes.com/paces/bootstrap/ui-accordions.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-accordions.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:06	257931/257931	---M-Z	200	added ('OK')	text/html	etag:%223ef8b-64a600d8fd432-gzip%22	https://coderthemes.com/paces/bootstrap/ui-alerts.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-alerts.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:06	285299/285299	---M-Z	200	added ('OK')	text/html	etag:%2245a73-64a600d8fd432-gzip%22	https://coderthemes.com/paces/bootstrap/ui-buttons.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-buttons.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:06	261162/261162	---M-Z	200	added ('OK')	text/html	etag:%223fc2a-64a600d8fd432-gzip%22	https://coderthemes.com/paces/bootstrap/ui-badges.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-badges.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:07	303733/303733	---M-Z	200	added ('OK')	text/html	etag:%224a275-64a600d8fe3d2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-colors.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-colors.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:07	244153/244153	---M-Z	200	added ('OK')	text/html	etag:%223b9b9-64a600d8fd432-gzip%22	https://coderthemes.com/paces/bootstrap/ui-breadcrumb.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-breadcrumb.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:07	271098/271098	---M-Z	200	added ('OK')	text/html	etag:%22422fa-64a600d8fe3d2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-cards.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-cards.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:08	262743/262743	---M-Z	200	added ('OK')	text/html	etag:%2240257-64a600d8fe3d2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-carousel.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-carousel.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:08	245905/245905	---M-Z	200	added ('OK')	text/html	etag:%223c091-64a600d8fe3d2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-collapse.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-collapse.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:08	271388/271388	---M-Z	200	added ('OK')	text/html	etag:%224241c-64a600d8ff372-gzip%22	https://coderthemes.com/paces/bootstrap/ui-images.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-images.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:09	303001/303001	---M-Z	200	added ('OK')	text/html	etag:%2249f99-64a600d8ff372-gzip%22	https://coderthemes.com/paces/bootstrap/ui-dropdowns.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-dropdowns.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:09	243723/243723	---M-Z	200	added ('OK')	text/html	etag:%223b80b-64a600d9031f2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-videos.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-videos.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:09	245075/245075	---M-Z	200	added ('OK')	text/html	etag:%223bd53-64a600d8ff372-gzip%22	https://coderthemes.com/paces/bootstrap/ui-grid.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-grid.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:10	259529/259529	---M-Z	200	added ('OK')	text/html	etag:%223f5c9-64a600d8ff372-gzip%22	https://coderthemes.com/paces/bootstrap/ui-links.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-links.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:10	270506/270506	---M-Z	200	added ('OK')	text/html	etag:%22420aa-64a600d900312-gzip%22	https://coderthemes.com/paces/bootstrap/ui-list-group.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-list-group.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:10	291993/291993	---M-Z	200	added ('OK')	text/html	etag:%2247499-64a600d900312-gzip%22	https://coderthemes.com/paces/bootstrap/ui-modals.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-modals.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:11	258905/258905	---M-Z	200	added ('OK')	text/html	etag:%223f359-64a600d900312-gzip%22	https://coderthemes.com/paces/bootstrap/ui-notifications.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-notifications.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:11	264627/264627	---M-Z	200	added ('OK')	text/html	etag:%22409b3-64a600d900312-gzip%22	https://coderthemes.com/paces/bootstrap/ui-offcanvas.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-offcanvas.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:11	253128/253128	---M-Z	200	added ('OK')	text/html	etag:%223dcc8-64a600d9012b2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-placeholders.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-placeholders.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:12	278364/278364	---M-Z	200	added ('OK')	text/html	etag:%2243f5c-64a600d900312-gzip%22	https://coderthemes.com/paces/bootstrap/ui-pagination.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-pagination.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:12	250864/250864	---M-Z	200	added ('OK')	text/html	etag:%223d3f0-64a600d9012b2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-popovers.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-popovers.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:12	257684/257684	---M-Z	200	added ('OK')	text/html	etag:%223ee94-64a600d9012b2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-progress.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-progress.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:13	261454/261454	---M-Z	200	added ('OK')	text/html	etag:%223fd4e-64a600d9012b2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-scrollspy.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-scrollspy.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:13	256193/256193	---M-Z	200	added ('OK')	text/html	etag:%223e8c1-64a600d902252-gzip%22	https://coderthemes.com/paces/bootstrap/ui-spinners.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-spinners.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:13	282710/282710	---M-Z	200	added ('OK')	text/html	etag:%2245056-64a600d902252-gzip%22	https://coderthemes.com/paces/bootstrap/ui-tabs.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-tabs.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:14	252149/252149	---M-Z	200	added ('OK')	text/html	etag:%223d8f5-64a600d902252-gzip%22	https://coderthemes.com/paces/bootstrap/ui-tooltips.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-tooltips.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:14	266388/266388	---M-Z	200	added ('OK')	text/html	etag:%2241094-64a600d902252-gzip%22	https://coderthemes.com/paces/bootstrap/ui-typography.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-typography.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:15	282687/282687	---M-Z	200	added ('OK')	text/html	etag:%224503f-64a600d9031f2-gzip%22	https://coderthemes.com/paces/bootstrap/ui-utilities.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/ui-utilities.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:15	278284/278284	---M-Z	200	added ('OK')	text/html	etag:%2243f0c-64a600d9031f2-gzip%22	https://coderthemes.com/paces/bootstrap/widgets-charts.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/widgets-charts.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:15	344707/344707	---M-Z	200	added ('OK')	text/html	etag:%2254283-64a600d9031f2-gzip%22	https://coderthemes.com/paces/bootstrap/widgets-mixed.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/widgets-mixed.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:16	337190/337190	---M-Z	200	added ('OK')	text/html	etag:%2252526-64a600d904192-gzip%22	https://coderthemes.com/paces/bootstrap/widgets-social.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/widgets-social.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:16	293914/293914	---M-Z	200	added ('OK')	text/html	etag:%2247c1a-64a600d904192-gzip%22	https://coderthemes.com/paces/bootstrap/widgets-statistics.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/widgets-statistics.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:16	284256/284256	---M-Z	200	added ('OK')	text/html	etag:%2245660-64a600d904192-gzip%22	https://coderthemes.com/paces/bootstrap/widgets-weather.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/widgets-weather.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:16	246877/246877	---M-Z	200	added ('OK')	text/html	etag:%223c45d-64a600d8db153-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-area.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-area.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:17	247294/247294	---M-Z	200	added ('OK')	text/html	etag:%223c5fe-64a600d8db153-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-bar.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-bar.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:17	241196/241196	---M-Z	200	added ('OK')	text/html	etag:%223ae2c-64a600d8db153-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-bubble.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-bubble.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:17	242444/242444	---M-Z	200	added ('OK')	text/html	etag:%223b30c-64a600d8db153-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-candlestick.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-candlestick.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:18	250298/250298	---M-Z	200	added ('OK')	text/html	etag:%223d1ba-64a600d8dc0f3-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-column.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-column.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:18	242007/242007	---M-Z	200	added ('OK')	text/html	etag:%223b157-64a600d8dc0f3-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-heatmap.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-heatmap.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:18	247708/247708	---M-Z	200	added ('OK')	text/html	etag:%223c79c-64a600d8dc0f3-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-line.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-line.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:19	241688/241688	---M-Z	200	added ('OK')	text/html	etag:%223b018-64a600d8dd093-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-mixed.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-mixed.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:19	243071/243071	---M-Z	200	added ('OK')	text/html	etag:%223b57f-64a600d8defd3-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-timeline.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-timeline.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:19	241311/241311	---M-Z	200	added ('OK')	text/html	etag:%223ae9f-64a600d8db153-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-boxplot.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-boxplot.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:19	242090/242090	---M-Z	200	added ('OK')	text/html	etag:%223b1aa-64a600d8defd3-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-treemap.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-treemap.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:20	245083/245083	---M-Z	200	added ('OK')	text/html	etag:%223bd5b-64a600d8dd093-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-pie.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-pie.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:20	241555/241555	---M-Z	200	added ('OK')	text/html	etag:%223af93-64a600d8dd093-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-radar.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-radar.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:20	244640/244640	---M-Z	200	added ('OK')	text/html	etag:%223bba0-64a600d8dd093-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-radialbar.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-radialbar.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:21	241335/241335	---M-Z	200	added ('OK')	text/html	etag:%223aeb7-64a600d8de033-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-scatter.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-scatter.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:21	240479/240479	---M-Z	200	added ('OK')	text/html	etag:%223ab5f-64a600d8dd093-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-polar-area.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-polar-area.html	(from https://coderthemes.com/paces/bootstrap/index.html)
12:47:22	244119/244119	---M-Z	200	added ('OK')	text/html	etag:%223b997-64a600d8de033-gzip%22	https://coderthemes.com/paces/bootstrap/charts-apex-sparklines.html	C:/My%20Web%20Sites/Sukaina%20gems%20admin/coderthemes.com/paces/bootstrap/charts-apex-sparklines.html	(from https://coderthemes.com/paces/bootstrap/index.html)
